Durchlauf 1:

timestamp,elapsed_s,cpu_percent,ram_mb,ram_percent
timestamp,elapsed_s,cpu_percent,ram_mb,ram_percent
23:59:32,0.01,0.0,3.75,0.024
23:59:33,0.53,0.0,3.81,0.024
23:59:33,1.04,3.9,3.81,0.024
23:59:34,1.56,0.0,3.81,0.024
23:59:34,2.07,0.0,3.81,0.024
23:59:35,2.58,1.9,3.81,0.024
23:59:35,3.1,1.9,3.81,0.024
23:59:36,3.62,1.9,3.81,0.024
23:59:36,4.13,0.0,3.81,0.024
23:59:37,4.64,2.0,3.81,0.024
23:59:37,5.15,1.9,3.81,0.024
23:59:38,5.66,0.0,3.81,0.024
23:59:38,6.18,1.9,3.81,0.024
23:59:39,6.69,2.0,3.81,0.024
23:59:39,7.21,0.0,3.81,0.024
23:59:40,7.71,0.0,3.81,0.024
23:59:40,8.23,3.9,3.81,0.024
23:59:41,8.75,0.0,3.81,0.024
23:59:41,9.26,0.0,3.81,0.024
23:59:42,9.77,3.9,3.81,0.024
23:59:42,10.29,0.0,3.81,0.024
23:59:43,10.8,0.0,3.81,0.024
23:59:43,11.32,1.9,3.81,0.024
23:59:44,11.83,2.0,3.81,0.024
23:59:44,12.34,0.0,3.81,0.024
23:59:45,12.86,1.9,3.81,0.024
23:59:45,13.38,0.0,3.81,0.024
23:59:46,13.89,1.9,3.81,0.024
23:59:46,14.41,0.0,3.81,0.024
23:59:47,14.92,1.9,3.81,0.024
23:59:47,15.44,1.9,3.81,0.024
23:59:48,15.95,0.0,3.81,0.024
23:59:48,16.46,1.9,3.81,0.024
23:59:49,16.98,0.0,3.81,0.024
23:59:49,17.5,1.9,3.81,0.024
23:59:50,18.01,2.0,3.81,0.024
23:59:51,18.52,0.0,3.81,0.024
23:59:51,19.04,1.9,3.81,0.024
23:59:52,19.55,2.0,3.81,0.024
23:59:52,20.07,0.0,3.81,0.024
23:59:53,20.58,1.9,3.81,0.024
23:59:53,21.09,0.0,3.81,0.024
23:59:54,21.61,3.9,3.81,0.024
23:59:54,22.12,0.0,3.81,0.024
23:59:55,22.64,0.0,3.81,0.024
23:59:55,23.15,3.9,3.81,0.024
23:59:56,23.66,0.0,3.81,0.024
23:59:56,24.17,0.0,3.81,0.024
23:59:57,24.69,1.9,3.81,0.024
23:59:57,25.2,0.0,3.81,0.024
23:59:58,25.71,1.9,3.81,0.024
23:59:58,26.23,0.0,3.81,0.024
23:59:59,26.74,2.0,3.81,0.024
23:59:59,27.26,1.9,3.81,0.024
00:00:00,27.77,1.9,3.81,0.024
00:00:00,28.28,2.0,3.81,0.024
00:00:01,28.8,0.0,3.81,0.024
00:00:01,29.31,2.0,3.81,0.024
00:00:02,29.83,0.0,3.81,0.024
00:00:02,30.34,2.0,3.81,0.024
00:00:03,30.86,1.9,3.81,0.024
00:00:03,31.37,0.0,3.81,0.024
00:00:04,31.89,1.9,3.81,0.024
00:00:04,32.41,1.9,3.81,0.024
00:00:05,32.93,0.0,3.81,0.024
00:00:05,33.45,3.9,3.81,0.024
00:00:06,33.96,0.0,3.81,0.024
00:00:06,34.47,2.0,3.81,0.024
00:00:07,34.99,1.9,3.81,0.024
00:00:07,35.51,0.0,3.81,0.024
00:00:08,36.03,1.9,3.81,0.024
00:00:09,36.54,1.9,3.81,0.024
00:00:09,37.06,0.0,3.81,0.024
00:00:10,37.58,3.9,3.81,0.024
00:00:10,38.09,0.0,3.81,0.024
00:00:11,38.6,3.9,3.81,0.024
00:00:11,39.12,0.0,3.81,0.024
00:00:12,39.63,0.0,3.81,0.024
00:00:12,40.15,3.9,3.81,0.024
00:00:13,40.67,0.0,3.81,0.024
00:00:13,41.18,3.9,3.81,0.024
00:00:14,41.7,0.0,3.81,0.024
00:00:14,42.22,3.9,3.81,0.024
00:00:15,42.73,0.0,3.81,0.024
00:00:15,43.25,1.9,3.81,0.024
00:00:16,43.76,1.9,3.81,0.024
00:00:16,44.28,1.9,3.81,0.024
00:00:17,44.8,1.9,3.81,0.024
00:00:17,45.32,0.0,3.81,0.024
00:00:18,45.84,1.9,3.81,0.024
00:00:18,46.35,1.9,3.81,0.024
00:00:19,46.87,0.0,3.81,0.024
00:00:19,47.38,3.9,3.81,0.024
00:00:20,47.9,0.0,3.81,0.024
00:00:20,48.42,3.9,3.81,0.024
00:00:21,48.93,0.0,3.81,0.024
00:00:21,49.44,1.9,3.81,0.024
00:00:22,49.96,2.0,3.81,0.024
00:00:22,50.47,0.0,3.81,0.024
00:00:23,50.99,3.9,3.81,0.024
00:00:23,51.51,0.0,3.81,0.024
00:00:24,52.03,1.9,3.81,0.024
00:00:25,52.55,1.9,3.81,0.024
00:00:25,53.07,1.9,3.81,0.024
00:00:26,53.59,0.0,3.81,0.024
00:00:26,54.1,1.9,3.81,0.024
00:00:27,54.61,2.0,3.81,0.024
00:00:27,55.13,1.9,3.81,0.024
00:00:28,55.65,0.0,3.81,0.024
00:00:28,56.17,1.9,3.81,0.024
00:00:29,56.69,1.9,3.81,0.024
00:00:29,57.2,1.9,3.81,0.024
00:00:30,57.71,0.0,3.81,0.024
00:00:30,58.22,2.0,3.81,0.024
00:00:31,58.74,1.9,3.81,0.024
00:00:31,59.25,0.0,3.81,0.024

Ergebnis:
  Messungen       : 116

  CPU-Auslastung  (inkl. Kind-Prozesse)
    Durchschnitt  : 1.35 %
    Maximum       : 3.90 %
    Minimum       : 0.00 %
  RAM-Verbrauch   (inkl. Kind-Prozesse)
    Durchschnitt  : 3.8 MB
    Maximum       : 3.8 MB
    Minimum       : 3.7 MB

Durchlauf 3:

timestamp,elapsed_s,cpu_percent,ram_mb,ram_percent
00:00:46,0.02,0.0,3.75,0.024
00:00:46,0.53,1.9,3.75,0.024
00:00:47,1.04,2.0,3.75,0.024
00:00:47,1.56,0.0,3.75,0.024
00:00:48,2.07,2.0,3.75,0.024
00:00:48,2.59,0.0,3.75,0.024
00:00:49,3.1,1.9,3.75,0.024
00:00:49,3.62,1.9,3.75,0.024
00:00:50,4.14,0.0,3.75,0.024
00:00:50,4.66,1.9,3.75,0.024
00:00:51,5.18,1.9,3.75,0.024
00:00:51,5.7,0.0,3.75,0.024
00:00:52,6.2,2.0,3.75,0.024
00:00:53,6.72,1.9,3.75,0.024
00:00:53,7.23,0.0,3.75,0.024
00:00:54,7.75,0.0,3.75,0.024
00:00:54,8.27,1.9,3.75,0.024
00:00:55,8.78,2.0,3.75,0.024
00:00:55,9.3,0.0,3.75,0.024
00:00:56,9.82,1.9,3.75,0.024
00:00:56,10.33,1.9,3.75,0.024
